temperature,humidity,gsr,pulse,label
24.1,75.0,70,4064,stresli
24.1,75.0,336,4069,stresli
24.1,75.0,48,4073,stresli
24.1,76.0,273,3184,stresli
24.1,76.0,0,3214,stresli
24.1,77.0,285,3207,stresli
24.1,77.0,0,3264,stresli
24.1,77.0,303,3331,stresli
24.1,77.0,0,3341,stresli
24.1,77.0,342,3361,stresli
24.1,77.0,45,3391,stresli
24.1,78.0,643,1876,stresli
24.1,78.0,240,1932,stresli
23.8,64.0,801,4077,stresli
23.8,64.0,423,4074,stresli
23.8,62.0,375,4075,stresli
23.8,62.0,63,4070,stresli
23.8,60.0,298,4080,stresli
23.8,60.0,0,4080,stresli
23.8,61.0,291,4074,stresli
23.8,61.0,0,4081,stresli
23.8,62.0,305,4080,stresli
23.8,62.0,0,4091,stresli
23.8,63.0,367,4089,stresli
23.8,63.0,48,4077,stresli
23.8,64.0,371,4069,stresli
23.8,64.0,63,4077,stresli
23.8,65.0,322,4080,stresli
23.8,65.0,15,4080,stresli
23.8,67.0,290,4078,stresli
23.8,67.0,0,4065,stresli
23.8,68.0,301,4067,stresli
23.8,68.0,0,4080,stresli
23.8,69.0,357,4069,stresli
23.8,69.0,29,4080,stresli
23.8,69.0,363,4080,stresli
23.8,69.0,54,4070,stresli
23.8,69.0,339,4075,stresli
23.8,69.0,57,4075,stresli
23.8,70.0,307,4059,stresli
23.8,70.0,18,4080,stresli
23.8,71.0,289,4075,stresli
23.8,71.0,0,4082,stresli
23.8,71.0,298,4078,stresli
23.8,71.0,0,4078,stresli
23.8,72.0,325,4069,stresli
23.8,72.0,0,4066,stresli
23.8,72.0,356,4080,stresli
23.8,72.0,48,4080,stresli
23.8,73.0,378,4080,stresli
23.8,73.0,64,4074,stresli
23.8,73.0,359,4062,stresli
23.8,73.0,34,4079,stresli
23.8,73.0,296,4074,stresli
23.8,73.0,2,4090,stresli
23.8,73.0,293,4075,stresli
23.8,73.0,0,4075,stresli
23.8,74.0,312,4079,stresli
23.8,74.0,4,4077,stresli
23.8,75.0,354,4080,stresli
23.8,75.0,49,4077,stresli
23.8,75.0,367,4080,stresli
23.8,75.0,54,4075,stresli
23.8,76.0,331,4081,stresli
23.8,76.0,48,4087,stresli
23.8,76.0,295,4083,stresli
23.8,76.0,0,4074,stresli
23.8,77.0,299,4070,stresli
23.8,77.0,0,4082,stresli
23.8,77.0,320,4071,stresli
23.8,77.0,0,4085,stresli
23.8,77.0,272,4079,stresli
23.8,77.0,0,4079,stresli
23.8,72.0,327,4080,stresli
23.8,72.0,0,4081,stresli
23.8,69.0,600,4071,stresli
23.8,69.0,176,4079,stresli
23.8,67.0,766,4080,stresli
23.8,67.0,394,4085,stresli
23.8,64.0,792,4080,stresli
23.8,64.0,448,4080,stresli
23.8,62.0,400,4081,stresli
23.8,62.0,39,4081,stresli
23.8,59.0,304,4082,stresli
23.8,59.0,0,3856,stresli
23.8,59.0,249,1824,stresli
23.8,59.0,0,1269,stresli
23.8,61.0,313,4079,stresli
23.8,61.0,0,4083,stresli
23.8,63.0,252,0,stresli
23.8,63.0,85,4081,stresli
23.8,65.0,368,4079,stresli
23.8,65.0,55,4081,stresli
23.8,67.0,331,4087,stresli
23.8,67.0,35,4085,stresli
23.8,69.0,311,4090,stresli
23.8,69.0,0,4080,stresli
23.8,69.0,291,4081,stresli
23.8,69.0,0,4084,stresli
23.8,70.0,469,4085,stresli
23.8,70.0,0,4073,stresli
23.8,69.0,320,1859,stresli
23.8,69.0,1,1967,stresli
23.8,68.0,317,1863,stresli
23.8,68.0,0,257,stresli
23.8,69.0,343,4080,stresli
23.8,69.0,16,2448,stresli
23.8,69.0,250,1886,stresli
23.8,69.0,0,1895,stresli
23.8,70.0,246,1903,stresli
23.8,70.0,0,1904,stresli
23.8,71.0,258,1893,stresli
23.8,71.0,0,1680,stresli
23.8,71.0,345,4070,stresli
23.8,71.0,181,2467,stresli
23.8,72.0,688,0,stresli
23.8,72.0,101,4078,stresli
23.8,72.0,364,4069,stresli
23.8,72.0,62,4077,stresli
23.8,71.0,311,4071,stresli
23.8,71.0,18,4075,stresli
23.8,70.0,293,4074,stresli
23.8,70.0,0,4077,stresli
23.8,70.0,309,4079,stresli
23.8,70.0,5,4079,stresli
23.8,71.0,676,4066,stresli
23.8,71.0,287,4080,stresli
23.8,70.0,375,4078,stresli
23.8,70.0,57,4071,stresli
23.8,69.0,338,4069,stresli
23.8,69.0,27,4077,stresli
23.4,41.0,197,1882,rahat
23.4,41.0,0,1227,rahat
23.4,41.0,559,1897,rahat
23.4,41.0,155,1903,rahat
23.4,41.0,771,1899,rahat
23.4,41.0,418,1902,rahat
23.4,40.0,752,1894,rahat
23.4,40.0,439,1902,rahat
23.4,40.0,406,1643,rahat
23.4,40.0,82,0,rahat
23.4,40.0,234,1893,rahat
23.4,40.0,0,1897,rahat
23.4,40.0,299,1892,rahat
23.4,40.0,0,1899,rahat
23.4,40.0,624,1894,rahat
23.4,40.0,250,1899,rahat
23.4,39.0,758,1899,rahat
23.4,39.0,404,1901,rahat
23.4,39.0,674,1895,rahat
23.4,39.0,378,1895,rahat
23.4,39.0,345,1904,rahat
23.4,39.0,49,1898,rahat
23.4,39.0,221,1902,rahat
23.4,39.0,0,1899,rahat
23.4,39.0,299,1899,rahat
23.4,39.0,0,1903,rahat
23.4,39.0,688,4090,rahat
23.4,39.0,210,2698,rahat
23.4,39.0,801,2457,rahat
23.4,39.0,299,2468,rahat
23.4,39.0,618,2625,rahat
23.4,39.0,247,2595,rahat
23.4,39.0,357,4091,rahat
23.4,39.0,81,4091,rahat
23.4,39.0,288,4089,rahat
23.4,39.0,0,4089,rahat
23.4,39.0,240,1968,rahat
23.4,39.0,0,1968,rahat
23.4,39.0,386,2114,rahat
23.4,39.0,12,1959,rahat
23.4,39.0,544,1953,rahat
23.4,39.0,153,0,rahat
23.4,39.0,564,1962,rahat
23.4,39.0,251,1949,rahat
23.4,39.0,446,1832,rahat
23.4,39.0,161,4071,rahat
23.4,38.0,321,4080,rahat
23.4,38.0,0,1954,rahat
23.4,38.0,240,1909,rahat
23.4,38.0,0,2025,rahat
23.4,38.0,336,1725,rahat
23.4,38.0,0,1833,rahat
23.4,38.0,547,2386,rahat
23.4,38.0,154,1778,rahat
23.4,38.0,674,4075,rahat
23.4,38.0,272,3477,rahat
23.4,38.0,503,4063,rahat
23.4,38.0,256,2430,rahat
23.4,38.0,254,2069,rahat
23.4,38.0,0,756,rahat
23.4,38.0,240,1936,rahat
23.4,38.0,0,2000,rahat
23.4,38.0,304,1761,rahat
23.4,38.0,0,917,rahat
23.4,38.0,598,4090,rahat
23.4,38.0,257,4082,rahat
23.4,38.0,576,4090,rahat
23.4,38.0,217,2233,rahat
23.4,38.0,279,191,rahat
23.4,38.0,80,4018,rahat
23.7,38.0,279,4079,rahat
23.7,38.0,0,1867,rahat
23.8,38.0,411,2162,rahat
23.8,38.0,56,2014,rahat
23.8,38.0,570,1807,rahat
23.8,38.0,272,2303,rahat
23.8,38.0,541,2098,rahat
23.8,38.0,182,1968,rahat
23.8,38.0,258,1995,rahat
23.8,38.0,0,1204,rahat
23.8,38.0,292,4081,rahat
23.8,38.0,0,4082,rahat
23.8,38.0,536,4075,rahat
23.8,38.0,194,4081,rahat
23.8,38.0,583,1989,rahat
23.8,38.0,256,1977,rahat
23.8,37.0,443,1975,rahat
23.8,37.0,119,1975,rahat
23.8,37.0,241,1968,rahat
23.8,37.0,0,1968,rahat
23.8,37.0,313,1973,rahat
23.8,37.0,0,1968,rahat
23.8,37.0,544,1962,rahat
23.8,37.0,207,1968,rahat
23.8,37.0,576,1968,rahat
23.8,37.0,258,1969,rahat
23.8,37.0,329,1971,rahat
23.8,37.0,6,1969,rahat
23.8,37.0,235,1969,rahat
23.8,37.0,0,1969,rahat
23.8,37.0,368,1942,rahat
23.8,37.0,46,1958,rahat
23.8,37.0,571,1949,rahat
23.8,37.0,215,1951,rahat
23.8,37.0,485,1968,rahat
23.8,37.0,174,1968,rahat
23.8,37.0,263,1968,rahat
23.8,37.0,0,1968,rahat
23.8,37.0,265,1968,rahat
23.8,37.0,0,1970,rahat
23.8,37.0,468,1966,rahat
23.8,37.0,169,1967,rahat
23.8,37.0,563,1968,rahat
23.8,37.0,237,1971,rahat
23.8,37.0,380,1965,rahat
23.8,37.0,64,1968,rahat
23.8,37.0,239,1968,rahat
23.8,37.0,0,1969,rahat
23.8,37.0,371,1921,rahat
23.8,37.0,48,1947,rahat
23.8,39.0,368,1769,stresli
23.8,39.0,44,3942,stresli
23.8,39.0,590,3926,stresli
23.8,39.0,198,3946,stresli
23.8,39.0,540,1088,stresli
23.8,39.0,48,3638,stresli
23.8,39.0,327,3751,stresli
23.8,39.0,62,2448,stresli
23.8,40.0,253,865,stresli
23.8,40.0,15,3749,stresli
23.8,42.0,296,3845,stresli
23.8,42.0,45,3895,stresli
23.8,43.0,335,3781,stresli
23.8,43.0,32,4004,stresli
23.8,45.0,349,3966,stresli
23.8,45.0,48,3965,stresli
23.8,46.0,323,3956,stresli
23.8,46.0,22,3961,stresli
23.8,48.0,297,3956,stresli
23.8,48.0,0,3952,stresli
23.8,49.0,299,3955,stresli
23.8,49.0,0,3952,stresli
23.8,50.0,337,3968,stresli
23.8,50.0,15,3931,stresli
23.8,52.0,350,3929,stresli
23.8,52.0,45,3940,stresli
23.8,53.0,357,3936,stresli
23.8,53.0,32,3955,stresli
23.8,54.0,338,3951,stresli
23.8,54.0,14,3941,stresli
23.8,55.0,308,3943,stresli
23.8,55.0,0,3946,stresli
23.8,56.0,307,3943,stresli
23.8,56.0,0,3943,stresli
23.8,57.0,337,3947,stresli
23.8,57.0,30,3958,stresli
23.8,58.0,337,3938,stresli
23.8,58.0,37,3941,stresli
23.8,59.0,320,3955,stresli
23.8,59.0,3,3945,stresli
23.8,60.0,302,3949,stresli
23.8,60.0,0,3935,stresli
23.8,61.0,311,3952,stresli
23.8,61.0,5,3961,stresli
23.8,62.0,316,3951,stresli
23.8,62.0,31,3951,stresli
23.8,62.0,357,3936,stresli
23.8,62.0,45,3952,stresli
23.8,63.0,325,3968,stresli
23.8,63.0,17,3952,stresli
23.8,64.0,302,3950,stresli
23.8,64.0,6,3934,stresli
23.8,64.0,304,3954,stresli
23.8,64.0,0,3936,stresli
23.8,65.0,334,3952,stresli
23.8,65.0,25,3942,stresli
23.8,66.0,340,3934,stresli
23.8,66.0,28,3953,stresli
23.8,67.0,333,3948,stresli
23.8,67.0,11,3945,stresli
23.8,68.0,452,1936,stresli
23.8,68.0,163,2256,stresli
23.8,56.0,322,3787,stresli
23.8,56.0,24,3810,stresli
23.8,54.0,290,3709,stresli
23.8,54.0,0,3579,stresli
23.8,53.0,323,3579,stresli
23.8,53.0,1,3375,stresli
23.8,54.0,348,3388,stresli
23.8,54.0,22,3408,stresli
23.8,57.0,498,3430,stresli
23.8,57.0,178,3442,stresli
23.8,58.0,286,3443,stresli
23.8,58.0,0,3438,stresli
23.8,57.0,292,3434,stresli
23.8,57.0,0,3429,stresli
23.8,58.0,320,3427,stresli
23.8,58.0,16,3422,stresli
23.8,59.0,338,3434,stresli
23.8,59.0,48,3433,stresli
23.8,59.0,342,3568,stresli
23.8,59.0,11,3568,stresli
23.8,61.0,299,3567,stresli
23.8,61.0,0,3565,stresli
23.8,62.0,320,3661,stresli
23.8,62.0,0,3671,stresli
23.8,63.0,349,3674,stresli
23.8,63.0,29,3685,stresli
23.8,63.0,352,3671,stresli
23.8,63.0,48,3678,stresli
23.8,64.0,314,3670,stresli
23.8,64.0,0,3678,stresli
23.8,65.0,305,3665,stresli
23.8,65.0,0,3603,stresli
23.8,66.0,331,3920,stresli
23.8,66.0,13,3906,stresli
23.8,67.0,343,3911,stresli
23.8,67.0,46,3899,stresli
23.8,68.0,342,3897,stresli
23.8,68.0,37,3902,stresli
23.8,68.0,317,3869,stresli
23.8,68.0,18,3913,stresli
23.8,69.0,303,3895,stresli
23.8,69.0,0,3902,stresli
23.8,69.0,333,3898,stresli
23.8,69.0,0,3920,stresli
23.8,69.0,353,3859,stresli
23.8,69.0,45,3853,stresli
23.8,69.0,354,3856,stresli
23.8,69.0,27,3856,stresli
23.8,70.0,336,3857,stresli
23.8,70.0,0,3861,stresli
23.8,70.0,306,3856,stresli
23.8,70.0,0,3857,stresli
23.8,71.0,319,3854,stresli
23.8,71.0,0,3858,stresli
23.8,71.0,346,3852,stresli
23.8,71.0,25,3874,stresli
23.8,71.0,358,3887,stresli
23.8,71.0,25,3899,stresli
23.8,36.0,187,2035,rahat
23.8,36.0,0,2032,rahat
23.8,36.0,400,2042,rahat
23.8,36.0,0,2040,rahat
23.8,36.0,685,2030,rahat
23.8,36.0,303,2018,rahat
23.8,36.0,801,2027,rahat
23.8,36.0,467,2031,rahat
23.8,36.0,644,2023,rahat
23.8,36.0,382,2025,rahat
23.8,35.0,302,2023,rahat
23.8,35.0,16,2021,rahat
23.8,35.0,213,2030,rahat
23.8,35.0,0,2030,rahat
23.8,36.0,351,2030,rahat
23.8,36.0,0,2032,rahat
23.8,36.0,691,2014,rahat
23.8,36.0,337,2033,rahat
23.8,36.0,785,2032,rahat
23.8,36.0,387,2032,rahat
23.8,36.0,622,2019,rahat
23.8,36.0,332,2019,rahat
23.8,36.0,304,2031,rahat
23.8,36.0,3,2030,rahat
23.8,36.0,213,2029,rahat
23.8,36.0,0,2031,rahat
23.8,36.0,365,2027,rahat
23.8,36.0,0,2029,rahat
23.8,36.0,704,2017,rahat
23.8,36.0,341,2023,rahat
23.8,36.0,787,2030,rahat
23.8,36.0,460,2031,rahat
23.8,35.0,560,2029,rahat
23.8,35.0,271,2020,rahat
23.8,35.0,243,2036,rahat
23.8,35.0,0,2030,rahat
23.8,35.0,241,2025,rahat
23.8,35.0,0,2032,rahat
23.8,35.0,615,2026,rahat
23.8,35.0,261,2030,rahat
23.8,35.0,774,2029,rahat
23.8,35.0,437,2032,rahat
23.8,35.0,618,2026,rahat
23.8,35.0,320,2027,rahat
23.8,35.0,251,2025,rahat
23.8,35.0,0,2031,rahat
23.8,35.0,253,2030,rahat
23.8,35.0,0,2029,rahat
23.8,35.0,627,2027,rahat
23.8,35.0,283,2033,rahat
23.8,35.0,724,2033,rahat
23.8,35.0,395,2031,rahat
23.8,35.0,574,2027,rahat
23.8,35.0,271,2027,rahat
23.8,35.0,257,2029,rahat
23.8,35.0,0,2029,rahat
23.8,35.0,224,2027,rahat
23.8,35.0,0,2031,rahat
23.8,35.0,528,2027,rahat
23.8,35.0,175,2027,rahat
23.8,35.0,862,2031,rahat
23.8,35.0,503,2031,rahat
23.8,35.0,509,2027,rahat
23.8,35.0,176,2031,rahat
23.8,35.0,226,2026,rahat
23.8,35.0,0,2030,rahat
23.8,35.0,350,2022,rahat
23.8,35.0,20,2027,rahat
23.8,35.0,686,2025,rahat
23.8,35.0,368,2029,rahat
23.8,35.0,671,2031,rahat
23.8,35.0,321,2027,rahat
23.8,35.0,266,2029,rahat
23.8,35.0,0,2027,rahat
23.8,35.0,271,2023,rahat
23.8,35.0,0,2029,rahat
23.8,35.0,784,2023,rahat
23.8,35.0,436,2023,rahat
23.8,35.0,811,2029,rahat
23.8,35.0,448,2029,rahat
23.8,35.0,272,2030,rahat
23.8,35.0,0,2032,rahat
23.8,35.0,288,2027,rahat
23.8,35.0,0,2023,rahat
23.8,35.0,786,2026,rahat
23.8,35.0,463,2030,rahat
23.8,35.0,815,2028,rahat
23.8,35.0,463,2027,rahat
23.8,35.0,287,2027,rahat
23.8,35.0,0,2027,rahat
23.8,35.0,226,2009,rahat
23.8,35.0,0,2025,rahat
23.8,35.0,752,2024,rahat
23.8,35.0,415,2027,rahat
23.8,35.0,875,2029,rahat
23.8,35.0,534,2030,rahat
23.8,35.0,420,2014,rahat
23.8,35.0,108,2031,rahat
23.8,35.0,217,2030,rahat
23.8,35.0,0,2039,rahat
23.8,35.0,466,2018,rahat
23.8,35.0,118,2031,rahat
23.8,35.0,835,2015,rahat
23.8,35.0,496,2031,rahat
23.8,35.0,769,2031,rahat
23.8,35.0,450,2032,rahat
23.8,35.0,287,2027,rahat
23.8,35.0,0,2021,rahat
23.8,35.0,224,2028,rahat
23.8,35.0,0,2027,rahat
23.8,35.0,687,2021,rahat
23.8,35.0,366,2014,rahat
23.8,35.0,852,2025,rahat
23.8,35.0,549,2029,rahat
23.8,35.0,550,2027,rahat
23.8,35.0,240,2023,rahat
23.8,35.0,234,2027,rahat
23.8,35.0,0,2029,rahat
23.8,35.0,378,2028,rahat
23.8,35.0,47,2031,rahat
23.8,34.0,1381,1895,rahat
23.8,34.0,543,1895,rahat
23.8,34.0,1220,1891,rahat
23.8,34.0,930,1893,rahat
23.8,34.0,473,1898,rahat
23.8,34.0,84,1898,rahat
23.8,34.0,341,1889,rahat
23.8,34.0,48,1895,rahat
23.8,34.0,1239,1897,rahat
23.8,34.0,929,1891,rahat
23.8,34.0,1313,1895,rahat
23.8,34.0,468,1891,rahat
23.8,34.0,494,1894,rahat
23.8,34.0,184,1897,rahat
23.8,34.0,208,1892,rahat
23.8,34.0,0,1893,rahat
23.8,34.0,544,1892,rahat
23.8,34.0,212,1898,rahat
23.8,34.0,678,1893,rahat
23.8,34.0,355,1897,rahat
23.8,34.0,605,1896,rahat
23.8,34.0,295,1899,rahat
23.8,34.0,229,1890,rahat
23.8,34.0,0,1897,rahat
23.8,34.0,343,1891,rahat
23.8,34.0,34,1895,rahat
23.8,34.0,651,1897,rahat
23.8,34.0,341,1899,rahat
23.8,34.0,655,1895,rahat
23.8,34.0,342,1891,rahat
23.8,34.0,350,1883,rahat
23.8,34.0,48,1897,rahat
23.8,34.0,211,1897,rahat
23.8,34.0,0,1894,rahat
23.8,34.0,633,1894,rahat
23.8,34.0,317,1895,rahat
23.8,34.0,807,1895,rahat
23.8,34.0,480,1897,rahat
23.8,34.0,677,1893,rahat
23.8,34.0,364,1898,rahat
23.8,34.0,206,1888,rahat
23.8,34.0,0,1890,rahat
23.8,34.0,420,1889,rahat
23.8,34.0,115,1898,rahat
23.8,34.0,769,1893,rahat
23.8,34.0,435,1895,rahat
23.8,34.0,769,1894,rahat
23.8,34.0,446,1895,rahat
23.8,34.0,330,1891,rahat
23.8,34.0,12,1903,rahat
23.8,34.0,251,1895,rahat
23.8,34.0,0,1895,rahat
23.8,34.0,694,1893,rahat
23.8,34.0,367,1898,rahat
23.8,34.0,806,1890,rahat
23.8,34.0,473,1895,rahat
23.8,34.0,704,1893,rahat
23.8,34.0,390,1897,rahat
23.8,34.0,255,1897,rahat
23.8,34.0,0,1893,rahat
24.1,42.0,1021,2011,stresli
24.1,42.0,114,1983,stresli
24.1,41.0,352,1824,stresli
24.1,41.0,66,2431,stresli
24.1,42.0,349,1700,stresli
24.1,42.0,45,2000,stresli
24.1,44.0,350,3792,stresli
24.1,44.0,39,4016,stresli
24.1,46.0,272,1377,stresli
24.1,46.0,0,3952,stresli
24.1,48.0,307,4059,stresli
24.1,48.0,67,4060,stresli
24.1,49.0,365,4059,stresli
24.1,49.0,0,307,stresli
24.1,51.0,358,4071,stresli
24.1,51.0,41,4057,stresli
24.1,53.0,354,4053,stresli
24.1,53.0,41,4063,stresli
24.1,54.0,310,4058,stresli
24.1,54.0,48,4067,stresli
24.2,56.0,302,4060,stresli
24.2,56.0,0,187,stresli
24.5,58.0,266,187,stresli
24.5,58.0,0,3305,stresli
24.5,59.0,353,4059,stresli
24.5,59.0,0,194,stresli
24.5,60.0,272,210,stresli
24.5,60.0,0,205,stresli
24.5,61.0,272,205,stresli
24.5,61.0,0,172,stresli
24.5,63.0,212,170,stresli
24.5,63.0,0,807,stresli
24.5,64.0,282,4062,stresli
24.5,64.0,0,675,stresli
24.5,64.0,335,4058,stresli
24.5,64.0,19,4063,stresli
24.5,66.0,427,1891,stresli
24.5,66.0,123,4054,stresli
24.5,67.0,355,4055,stresli
24.5,67.0,0,1570,stresli
24.5,68.0,366,4051,stresli
24.5,68.0,65,4054,stresli
24.5,69.0,320,4051,stresli
24.5,69.0,158,4055,stresli
24.5,69.0,211,192,stresli
24.5,69.0,1,4048,stresli
24.5,69.0,285,4053,stresli
24.5,69.0,0,181,stresli
24.5,70.0,256,178,stresli
24.5,70.0,23,4048,stresli
24.5,71.0,298,112,stresli
24.5,71.0,171,4042,stresli
24.7,71.0,288,121,stresli
24.7,71.0,224,4044,stresli
24.8,72.0,368,298,stresli
24.8,72.0,43,353,stresli
24.8,72.0,270,4062,stresli
24.8,72.0,0,4062,stresli
24.8,71.0,349,268,stresli
24.8,71.0,0,304,stresli
24.1,56.0,657,2055,çok stresli
24.1,56.0,160,2058,çok stresli
24.1,54.0,382,1977,çok stresli
24.1,54.0,159,4080,çok stresli
24.1,53.0,407,4074,çok stresli
24.1,53.0,107,4070,çok stresli
24.1,55.0,273,4069,çok stresli
24.1,55.0,0,4067,çok stresli
24.1,58.0,336,4022,çok stresli
24.1,58.0,63,4050,çok stresli
24.1,60.0,637,4063,çok stresli
24.1,60.0,150,3403,çok stresli
24.1,63.0,438,3367,çok stresli
24.1,63.0,267,3919,çok stresli
24.1,64.0,400,4064,çok stresli
24.1,64.0,102,3884,çok stresli
24.1,67.0,250,4071,çok stresli
24.1,67.0,0,4062,çok stresli
24.1,69.0,379,3935,çok stresli
24.1,69.0,68,3678,çok stresli
24.1,69.0,426,3537,çok stresli
24.1,69.0,244,3638,çok stresli
24.1,71.0,419,3397,çok stresli
24.1,71.0,145,3485,çok stresli
24.1,72.0,299,3855,çok stresli
24.1,72.0,155,4059,çok stresli
24.1,72.0,314,3871,çok stresli
24.1,72.0,0,3102,çok stresli
24.2,73.0,538,4078,çok stresli
24.2,73.0,208,3735,çok stresli
24.2,73.0,529,1465,çok stresli
24.2,73.0,291,4059,çok stresli
24.4,74.0,615,4061,çok stresli
24.4,74.0,303,4062,çok stresli
24.5,75.0,213,3459,çok stresli
24.5,75.0,53,4053,çok stresli
24.5,76.0,314,4061,çok stresli
24.5,76.0,156,3871,çok stresli
24.5,77.0,373,3381,çok stresli
24.5,77.0,112,4053,çok stresli
24.5,77.0,322,49,çok stresli
24.5,77.0,37,1067,çok stresli
24.5,77.0,373,3643,çok stresli
24.5,77.0,123,4044,çok stresli
24.5,78.0,272,4047,çok stresli
24.5,78.0,37,4045,çok stresli
24.5,79.0,334,4031,çok stresli
24.5,79.0,64,4046,çok stresli
24.5,79.0,425,3684,çok stresli
24.5,79.0,37,944,çok stresli
24.5,80.0,309,502,çok stresli
24.5,80.0,0,2367,çok stresli
24.5,80.0,324,4048,çok stresli
24.5,80.0,19,1078,çok stresli
24.5,81.0,198,2448,çok stresli
24.5,81.0,0,2517,çok stresli
24.5,81.0,363,1005,çok stresli
24.5,81.0,137,4048,çok stresli
24.5,81.0,342,1120,çok stresli
24.5,81.0,253,4047,çok stresli
24.5,81.0,710,2042,çok stresli
24.5,81.0,430,2001,çok stresli
24.1,76.0,205,2066,çok stresli
24.1,76.0,0,1877,çok stresli
24.1,73.0,641,3883,çok stresli
24.1,73.0,247,4087,çok stresli
24.1,71.0,1631,1841,çok stresli
24.1,71.0,748,4071,çok stresli
24.1,69.0,1709,4067,çok stresli
24.1,69.0,186,4048,çok stresli
24.1,66.0,267,1817,çok stresli
24.1,66.0,15,1735,çok stresli
24.1,65.0,239,4066,çok stresli
24.1,65.0,0,4061,çok stresli
24.1,66.0,351,4065,çok stresli
24.1,66.0,42,4063,çok stresli
24.1,67.0,351,4053,çok stresli
24.1,67.0,91,4066,çok stresli
24.1,68.0,320,4065,çok stresli
24.1,68.0,55,4066,çok stresli
24.1,69.0,260,4054,çok stresli
24.1,69.0,0,2206,çok stresli
24.1,69.0,320,4064,çok stresli
24.1,69.0,145,4065,çok stresli
24.1,70.0,383,4052,çok stresli
24.1,70.0,112,4060,çok stresli
24.1,70.0,325,4061,çok stresli
24.1,70.0,0,2224,çok stresli
24.1,71.0,271,4053,çok stresli
24.1,71.0,0,3749,çok stresli
24.1,72.0,304,4058,çok stresli
24.1,72.0,0,2521,çok stresli
24.1,72.0,348,4053,çok stresli
24.1,72.0,64,4055,çok stresli
24.1,73.0,247,0,çok stresli
24.1,73.0,111,4061,çok stresli
24.1,73.0,249,4051,çok stresli
24.1,73.0,0,4055,çok stresli
24.1,73.0,337,4055,çok stresli
24.1,73.0,80,4048,çok stresli
24.1,73.0,386,4053,çok stresli
24.1,73.0,91,4052,çok stresli
24.1,74.0,310,4055,çok stresli
24.1,74.0,0,4048,çok stresli
24.1,75.0,266,4048,çok stresli
24.1,75.0,0,4051,çok stresli
24.1,75.0,387,4053,çok stresli
24.1,75.0,113,4055,çok stresli
24.1,76.0,402,4051,çok stresli
24.1,76.0,131,4049,çok stresli
24.1,76.0,278,4065,çok stresli
24.1,76.0,2,4048,çok stresli
24.1,76.0,242,4051,çok stresli
24.1,76.0,0,4060,çok stresli
24.1,77.0,329,4053,çok stresli
24.1,77.0,49,4048,çok stresli
24.1,77.0,383,4054,çok stresli
24.1,77.0,63,4048,çok stresli
24.1,77.0,317,4050,çok stresli
24.1,77.0,41,4050,çok stresli
24.1,77.0,1655,2010,stresli
24.1,77.0,1303,2002,stresli
24.1,72.0,1673,2081,stresli
24.1,72.0,1328,2009,stresli
24.1,70.0,738,2000,stresli
24.1,70.0,391,2003,stresli
24.1,68.0,234,2014,stresli
24.1,68.0,0,1952,stresli
24.1,64.0,725,2130,stresli
24.1,64.0,432,1282,stresli
24.1,62.0,827,4079,stresli
24.1,62.0,77,4078,stresli
23.9,60.0,397,4090,stresli
23.9,60.0,125,4082,stresli
23.8,59.0,240,4071,stresli
23.8,59.0,0,4083,stresli
23.8,59.0,272,4087,stresli
23.8,59.0,0,4086,stresli
23.8,59.0,341,4078,stresli
23.8,59.0,81,4080,stresli
23.8,59.0,404,4069,stresli
23.8,59.0,123,4080,stresli
23.8,60.0,373,4075,stresli
23.8,60.0,98,4080,stresli
23.8,61.0,224,4075,stresli
23.8,61.0,0,4081,stresli
23.8,61.0,312,4071,stresli
23.8,61.0,22,4079,stresli
23.8,62.0,397,4077,stresli
23.8,62.0,112,4077,stresli
23.8,62.0,389,4079,stresli
23.8,62.0,121,4076,stresli
23.8,63.0,257,4077,stresli
23.8,63.0,15,4079,stresli
23.8,63.0,244,4080,stresli
23.8,63.0,0,4080,stresli
23.8,63.0,377,4073,stresli
23.8,63.0,86,4081,stresli
23.8,64.0,395,4078,stresli
23.8,64.0,94,4079,stresli
23.9,64.0,326,4081,stresli
23.9,64.0,50,4073,stresli
24.0,64.0,235,4079,stresli
24.0,64.0,0,4080,stresli
24.1,64.0,356,4089,stresli
24.1,64.0,69,4072,stresli
24.1,65.0,384,4080,stresli
24.1,65.0,107,4080,stresli
24.1,65.0,343,4080,stresli
24.1,65.0,26,4080,stresli
24.1,66.0,240,4070,stresli
24.1,66.0,0,4077,stresli
24.1,66.0,299,4070,stresli
24.1,66.0,11,4075,stresli
24.1,67.0,324,4080,stresli
24.1,67.0,48,4079,stresli
24.1,67.0,318,4074,stresli
24.1,67.0,39,4081,stresli
24.1,68.0,272,4079,stresli
24.1,68.0,16,4082,stresli
24.1,68.0,205,2395,rahat
24.1,68.0,0,2086,rahat
23.8,60.0,454,272,rahat
23.8,60.0,0,0,rahat
23.8,58.0,798,1254,rahat
23.8,58.0,446,1757,rahat
23.8,56.0,658,3162,rahat
23.8,56.0,359,1943,rahat
23.8,54.0,341,1533,rahat
23.8,54.0,112,1714,rahat
23.8,53.0,222,2922,rahat
23.8,53.0,0,3292,rahat
23.8,52.0,483,2514,rahat
23.8,52.0,9,2028,rahat
23.8,51.0,415,2064,rahat
23.8,51.0,63,1922,rahat
23.8,51.0,413,2453,rahat
23.8,51.0,107,2369,rahat
